id,text,text_implied,target,stereotype,lingua,dataset_name
23.0,"Arianna Muti, fresca di laurea magistrale in Language, Society and Communication all’Alma Mater, ha trovato una soluzione per fermare gli haters delle donne sui social media. La 26enne di Osimo, residente sotto le Torri, ha infatti ottenuto la miglior performance nella sezione “Automatic Misogyny Identification” dell’ultima edizione di Evalita, iniziativa dedicata allo sviluppo di sistemi NLP (Natural Language Processing, ovvero di elaborazione del linguaggio) per la lingua italiana. E lo ha fatto ideando un algoritmo in grado di identificare e rimuovere tweet con contenuti violenti e offensivi contro le donne. Invece di cucinare e fare la brava mogliettina, guarda questa cosa fa...",['le donne dovrebbero limitarsi a stare a casa e a fare le brave mogli.'],['woman'],[],it,dataset_women_implied
26.0,"Arianna Muti, fresca di laurea magistrale in Language, Society and Communication all’Alma Mater, ha trovato una soluzione per fermare gli haters delle donne sui social media. La 26enne di Osimo, residente sotto le Torri, ha infatti ottenuto la miglior performance nella sezione “Automatic Misogyny Identification” dell’ultima edizione di Evalita, iniziativa dedicata allo sviluppo di sistemi NLP (Natural Language Processing, ovvero di elaborazione del linguaggio) per la lingua italiana. E lo ha fatto ideando un algoritmo in grado di identificare e rimuovere tweet con contenuti violenti e offensivi contro le donne. Non augurerei un'agenda così pregna d'impegni, neanche al mio peggior nemico.","['i traguardi di una donna vengono banalizzati e portati al livello di semplici ""impegni"".']",['woman'],[],it,dataset_women_implied
31.0,"Arianna Muti, fresca di laurea magistrale in Language, Society and Communication all’Alma Mater, ha trovato una soluzione per fermare gli haters delle donne sui social media. La 26enne di Osimo, residente sotto le Torri, ha infatti ottenuto la miglior performance nella sezione “Automatic Misogyny Identification” dell’ultima edizione di Evalita, iniziativa dedicata allo sviluppo di sistemi NLP (Natural Language Processing, ovvero di elaborazione del linguaggio) per la lingua italiana. E lo ha fatto ideando un algoritmo in grado di identificare e rimuovere tweet con contenuti violenti e offensivi contro le donne. Altra mezza suonata che al posto di farsi una doccia accusa il mondo di maschilismo. Utili idioti di un sistema idiota.",['le donne che denunciano maschilismo e misoginia sono pazze.'],['woman'],[],it,dataset_women_implied
46.0,La Lettonia ha legalizzato le unioni civili tra persone dello stesso sesso quanta () sprecata,['la donna viene sessualizzata e la sua sessualità ha valore solo se condivisa con un uomo.'],['woman'],[],it,dataset_women_implied
47.0,"Giulia Cecchettin, la sorella Elena contro Matteo Salvini: «Non colpevole perché bianco e di buona famiglia? Questa è violenza di Stato» Ancora la sorellona, ancora sui social, stavolta direttamente contro un Ministro (che per noi è un coglione ma in questo caso non ci pare abbia scritto nulla di insensato). Non sarà che tra 6 mesi ci sono le elezioni europee e ""qualcuno/a"" sta prendendo la palla al balzo? Avremo presto in circolazione una nuova Ilaria Cucchi?","[""Elena Cecchettin strumentalizza l'omidicio della sorella per fini politici.""]",['woman'],[],it,dataset_women_implied
48.0,"Giulia Cecchettin, la sorella Elena contro Matteo Salvini: «Non colpevole perché bianco e di buona famiglia? Questa è violenza di Stato» Questa mi sembra Ilaria Cucchi 2","[""Come Ilaria Cucchi, anche Elena Cecchettin strumentalizza l'omicidio della sorella.""]",['woman'],[],it,dataset_women_implied
49.0,"Giulia Cecchettin, l'avvocato di Filippo Turetta: «Credo a una lite finita male. L'amava, le faceva i biscotti» ma che lui possa avere dei motivi nessuno ci pensa vero?","[""il femminicidio è giustificato se l'assassino aveva dei motivi.""]",['woman'],[],it,dataset_women_implied
56.0,"La festa in piscina finisce in stupro, notte horror per due 20enni. «Mi sono svegliata con un ragazzo sopra di me» Il problema è che le ragazze sono attratte da questi elementi !!!","['in caso di stupro la colpa è delle donne perché sono attratte da uomini che si rivelano violenti, e non sono invece attratte dai ""bravi ragazzi"".']",['woman'],[],it,dataset_women_implied
65.0,"“Stuprata in auto da 2 ragazzi a Napoli”, la denuncia choc di una 18enne .....siamo alle solite.....ragazze.....ma pensate bene prima con chi andate...chi sono....e cosa può succedere.......sembra una storia come....Circeo......",['in caso di stupro la colpa è della vittima perché si espone a situazioni in cui è consapevole cosa potrebbe succederle.'],['woman'],[],it,dataset_women_implied
70.0,"“Stuprata in auto da 2 ragazzi a Napoli”, la denuncia choc di una 18enne Andare a spasso nel Bronx con un Cartier al polso... sperando di uscirne",['in caso di stupro la colpa è della vittima perché si espone a situazioni in cui è consapevole cosa potrebbe succederle.'],['woman'],[],it,dataset_women_implied
75.0,"“Stuprata in auto da 2 ragazzi a Napoli”, la denuncia choc di una 18enne Loro infami delinquenti, ma lei, bella mia, due e conosciuti poco prima.....Mi chiedo, le notizie agghiaccianti che si sentono giorno per giorno, le ragazze non le sentono mai???","['in caso di stupro la colpa non è solo dello stupratore, ma anche della vittima perché si espone a situazioni in cui è consapevole cosa potrebbe succederle.']",['woman'],[],it,dataset_women_implied
88.0,"""Papà torna a casa e picchia mamma"": dopo il racconto dell'alunno, le maestre aiutano la donna a denunciare Adesso saltano tutte fuori non mi convince",['le donne che denunciano ora non sono credibili perché denunciano tutte ora.'],['woman'],[],it,dataset_women_implied
89.0,"Cara Meloni, siamo tutte espressione della cultura patriarcale. E dovremmo essere amiche.  Non capisco perché la premier non guardi a Lilli Gruber con amicizia. Essere maschi o femmine non vale poi tanto, forse non vale niente, quando ci sono battaglie importanti da combattere ormai alla gruber la plastica le è confluita al cervello inficiando le ultime sinapsi che le erano rimaste...",['Lilli Gruber è incompetente perché rifatta.'],['woman'],[],it,dataset_women_implied
90.0,"Cara Meloni, siamo tutte espressione della cultura patriarcale. E dovremmo essere amiche.  Non capisco perché la premier non guardi a Lilli Gruber con amicizia. Essere maschi o femmine non vale poi tanto, forse non vale niente, quando ci sono battaglie importanti da combattere I consigli di donne senza figli.",['le donne hanno meno valore se non hanno figli.'],['woman'],[],it,dataset_women_implied
96.0,"Michela Marzano: ""Siamo tutte con Elena Cecchettin. È ora di fare una rivoluzione culturale e smontare la cultura dello stupro"" Tutte chi? Tutte chi? Non siamo avanzi dei centri sociali! Se la madama lo è e non ha mai capito un caxxo di sua sorella se ne faccia le sue colpe. Ha perfino graziato l'omicida giustificandolo. Chissà come mai?","[""l'omicidio è avvenuto per colpa della sorella.""]",['woman'],[],it,dataset_women_implied
100.0,"Michela Marzano: ""Siamo tutte con Elena Cecchettin. È ora di fare una rivoluzione culturale e smontare la cultura dello stupro"" Il femminismo è basato sull’idea che il responsabile dei fallimenti di una donna è l’uomo. A voi di queste ragazze non interessa nulla, a voi interessa solo puntare il dito (come facevano nel medioevo con presunte streghe e stregoni) contro l’uomo.","[""il femminismo vuole soltanto incolpare l'uomo dei fallimenti delle donne e non si preoccupa davvero delle vittime di femminicidio.""]",['woman'],[],it,dataset_women_implied
103.0,"Michela Marzano: ""Siamo tutte con Elena Cecchettin. È ora di fare una rivoluzione culturale e smontare la cultura dello stupro"" Le femministe tutte in tv stanno usando vergognosamente una tragedia per giustificare il loro fallimento nell'essere donne perché c'è un abbisso tra essere donne o femmine come essere uomo o maschio",['le femministe sono donne fallite che strumentalizzano i femminicidi.'],['woman'],[],it,dataset_women_implied
110.0,"Taylor Swift respira a malapena durante uno show a Rio: in Brasile registrati quasi 60 gradi peccato, questa era la volta buona...",['Taylor Swift sarebbe dovuta morire.'],['woman'],[],it,dataset_women_implied
121.0,"“Voglio l'uomo geloso”. Su TikTok imperversa la possessività maschile, il malessere come modello E SEMPRE ESISTITO CHE ALLE DONNE PIACCIONI I TIPI ""STRANI"", ""CATTIVI"" ""POSSESSIVI"".....I BRAVI RAGAZZI NON SE LE FILA NESSUNA. Poi crescono e passano ad osservare il conto in banca.","['le donne non sono attratte dai bravi ragazzi, ma cercano soltanto uomini ricchi.']",['woman'],[],it,dataset_women_implied
122.0,"“Voglio l'uomo geloso”. Su TikTok imperversa la possessività maschile, il malessere come modello io ho sempre detto che le donne vogliono l"" ugualianza quando e vantaggiosa , e vogliono essere donne quando e conveniente",['le donne sono interessate alla parità soltanto quando ne traggono dei vantaggi.'],['woman'],[],it,dataset_women_implied
124.0,"“Voglio l'uomo geloso”. Su TikTok imperversa la possessività maschile, il malessere come modello Ma perché non parlate chiaro? Perché non dite che ad alcune donne l’attenzione anche degli squilibrati piace perché è pur sempre attenzione e nutre il loro ego?","[""le donne fingono di odiare le attenzioni che ricevono, ma in realtà sono piene di sé e amano essere al centro dell'attenzione.""]",['woman'],[],it,dataset_women_implied
126.0,"“Voglio l'uomo geloso”. Su TikTok imperversa la possessività maschile, il malessere come modello Da quando essere gelosi è diventato un male?!?","[""il comportamento violento dell'uomo deriva semplicemente dalla gelosia.""]",['woman'],[],it,dataset_women_implied
132.0,"Femminicidi, un corteo e uno sciopero alla islandese. Ecco perché i social si stanno tingendo di rosso Vittime e carnefici si attraggono. L'educazione del maschio all'affettività va bene, anche se non nelle modalità auspicate. Ma anche la donna ha un lungo percorso da fare per ritrovare se stessa.","['la donna è vittima di violenza perché è persa e smarrita, ed è per questo che è colpevole di attrarre uomini violenti.']",['woman'],[],it,dataset_women_implied
137.0,La rabbia delle ragazze di Padova dove tutto è iniziato: “Ora basta stare zitte” Cominciate a smettere di frequentare maranza,['è colpa delle donne che decidono di frequentare certi uomini.'],['woman'],[],it,dataset_women_implied
148.0,"Elena Cecchettin: “Lo Stato è complice perché non condanna apertamente questi episodi, non dice le cose che dovrebbe, non rende sicure le donne” Ma se sapeva tutte le cose che dice dell'assassino, cosa ha fatto per evitare che la sorella venisse uccisa?","[""l'omicidio è avvenuto per colpa della sorella, che avrebbe potuto fermarlo.""]",['woman'],[],it,dataset_women_implied
149.0,"Elena Cecchettin: “Lo Stato è complice perché non condanna apertamente questi episodi, non dice le cose che dovrebbe, non rende sicure le donne” Questa fra poco chiedera' il risarcimento e scendera' in politica.Cavalcare l'onda, fin che c'e'.","[""Elena Cecchettin usa l'omicidio della sorella per entrare in politica.""]",['woman'],[],it,dataset_women_implied
153.0,"Elena Cecchettin: “Lo Stato è complice perché non condanna apertamente questi episodi, non dice le cose che dovrebbe, non rende sicure le donne” Provo pena per questa ragazza. Nemmeno in un momento così doloroso riesce a nascondere la sua rabbia rancorosa.",['a Elena Cecchettin non è permesso esternare la propria rabbia e dovrebbe tacere.'],['woman'],[],it,dataset_women_implied
155.0,"Elena Cecchettin: “Lo Stato è complice perché non condanna apertamente questi episodi, non dice le cose che dovrebbe, non rende sicure le donne” ma questa è in grado di star zitta mezza giornata e non fare conferenze stampa continue?",['la donna che parla e si fa sentire è una donna che disturba e dà fastidio.'],['woman'],[],it,dataset_women_implied
156.0,"Elena Cecchettin: “Lo Stato è complice perché non condanna apertamente questi episodi, non dice le cose che dovrebbe, non rende sicure le donne” Il Sostituto Procuratore ha chiesto CALMA e ABBASSARE I TONI. Pertanto, ragazzina è ora di fare silenzio e smetterla con queste esternazioni. E si faccia dare proprio dallo Stato che lei accusa un buon supporto psicologico. Gratuito naturalmente.","['Elena Cecchettin non ha il diritto di dire la sua sia perché è una ""ragazzina"" sia perché è instabile e avrebbe bisogno dello psicologo.']",['woman'],[],it,dataset_women_implied
160.0,"Elena Cecchettin: “Lo Stato è complice perché non condanna apertamente questi episodi, non dice le cose che dovrebbe, non rende sicure le donne” Tie' ! Ancora parla questa? Dopo tutte le fregnacce sparate a 360 gradi? Anche le donne sono violente ! Noi uomini dovremmo farci un esame di coscienza? Col cazzo!!",['le donne dovrebbero tacere perché anche gli uomini sono vittime di violenza allo stesso modo in cui lo sono le donne.'],['woman'],[],it,dataset_women_implied
167.0,"Elena Cecchettin: “Lo Stato è complice perché non condanna apertamente questi episodi, non dice le cose che dovrebbe, non rende sicure le donne” Questa vuol entrare in politica","[""Elena Cecchettin usa l'omicidio della sorella per entrare in politica.""]",['woman'],[],it,dataset_women_implied
168.0,Delirio femminista: sabato corteo contro il governo e gli uomini Più penoso dell'uomo comunista c'è la donna comunista.,"[""La donna comunista è molto meno credibile dell'uomo comunista in quanto donna.""]",['woman'],[],it,dataset_women_implied
174.0,“Lasceresti la tua ragazza andare a ballare sola?' “No”. “Non mi fido”. “Deve chiedere il permesso”. Le risposte degli adolescenti La discoteca non è un luogo per gente fidanzata,['la discoteca è un luogo per conoscere persone nuove e una ragazza fidanzata non dovrebbe andarci.'],['woman'],[],it,dataset_women_implied
176.0,“Lasceresti la tua ragazza andare a ballare sola?' “No”. “Non mi fido”. “Deve chiedere il permesso”. Le risposte degli adolescenti Nessuna ragazza andrebbe a ballare senza il suo fidanzato....,"[""le donne dovrebbero uscire soltanto se c'è anche il proprio fidanzato.""]",['woman'],[],it,dataset_women_implied
178.0,"“Lasceresti la tua ragazza andare a ballare sola?' “No”. “Non mi fido”. “Deve chiedere il permesso”. Le risposte degli adolescenti Bhe se non diventa un abitudine , specialmente se si ha famiglia , io nn impedisco di farlo ma il weekend con le amiche fuori dipende , poi il weekend fuori si fa con il marito e i figli . Altrimenti che si crea a fare una famiglia",['le donne dovrebbero dedicare il loro tempo soprattutto al marito e ai figli.'],['woman'],[],it,dataset_women_implied
179.0,“Lasceresti la tua ragazza andare a ballare sola?' “No”. “Non mi fido”. “Deve chiedere il permesso”. Le risposte degli adolescenti Corna assicurate la ragazza a ballare sa solo non va non bisogna dargli troppa libertà sonp corna assicurate... Parlo per esperienza,"[""la donna, se esce da sola, sarà sicuramente infedele e l'uomo farebbe meglio a controllarla.""]",['woman'],[],it,dataset_women_implied
181.0,"“Lasceresti la tua ragazza andare a ballare sola?' “No”. “Non mi fido”. “Deve chiedere il permesso”. Le risposte degli adolescenti Perché lei vuole andare a ballare da sola, intendendo che non mi vuole tra i piedi?",['se la donna vuole andare a ballare senza il suo ragazzo è perché sarà infedele.'],['woman'],[],it,dataset_women_implied
200.0,Ragazza scopre che il suo orario di lavoro è di 8 ore e scoppia a piangere: «Non ho più una vita». Bufera sui social Sposati un ricco,['la donna in questione può cercare un uomo ricco che la mantenga invece di lavorare.'],['woman'],[],it,dataset_women_implied
221.0,La milf italiana più bella è Diletta Leotta. Per ora. Miriam Leone è incinta. ok ma sta qua non ha le mizze,['se una donna non ha il seno è meno bella\xa0'],['woman'],[],it,dataset_women_implied
228.0,"Belen ed Elio Lorenzoni: la proposta di matrimonio alle Maldive e il ""sì"" Mai una pausa uomini.","['se donna non rimane single per lunghi periodi, non è in grado stare da sola']",['woman'],[],it,dataset_women_implied
232.0,"Belen ed Elio Lorenzoni: la proposta di matrimonio alle Maldive e il ""sì"" Na collezione",['se una donna ha molteplici partner significa che non è in gardo di avere una relazione solida'],['woman'],[],it,dataset_women_implied
245.0,"Belen ed Elio Lorenzoni: la proposta di matrimonio alle Maldive e il ""sì"" Ne ha visti più lei che un andrologo in pensione.",['se una donna ha avuto diverse relazioni pubbliche ciò indica la sua promiscuità'],['woman'],[],it,dataset_women_implied
246.0,"Belen ed Elio Lorenzoni: la proposta di matrimonio alle Maldive e il ""sì"" Ha preso più cannoli che sacramenti",['se una donna ha avuto diverse relazioni pubbliche ciò indica la sua promiscuità'],['woman'],[],it,dataset_women_implied
248.0,"""Tu ci fai morire"" Elodie si toglie tutto la vera ""bellezza"" è un'altra cara amica. Voglio vedere quando l'anagrafe comincerà a farsi sentire, o quando una maternità comincerà a renderla meno sinuosa, la cara signora Elodie (ma come lei più o meno tutte queste urlatrici da strapazzo) che fine faranno, Ricordi Cristina Aguilera? Era esplosa con il brano ""Genie in a bottle"" ai tempi del BOOM delle boy band e delle sexy ragazzine, e nel video della canzone che aveva già un testo un po' ""allusivo"" si mostrava e muoveva in modo sensuale poi è stata la volta di ""Dirty"" un po' più ""osè"" poi ingrassò una quindicina di chili ma non perse la sua voce straordinaria. E Mariah Carey e Anastacia, con le sue vicissitudini, Quindi perdonami se non so vedere in queste ""ninfette"" scollacciate tutto quel talento e quella bravura che dite.",['Molte artiste basano la loro carriera sul sex appeal e sulla loro bellezza anziché sviluppare il loro talente.'],['woman'],[],it,dataset_women_implied
253.0,"""Tu ci fai morire"" Elodie si toglie tutto Alla faccia della timidina che nemmeno riusciva a cantare con gli occhi aperti ,mi ricordo Emm e Elisa che la sprinavano ad uscire...ed uscì un bel p......personaggio pubblico",['Una donna che mostra il suo corpo non è un buon esempio per il pubblico'],['woman'],[],it,dataset_women_implied
263.0,"""Tu ci fai morire"" Elodie si toglie tutto Beh si commenta da sola",['Una donna che mostra il proprio corpo in pubblico è qualcosa di riprovevole'],['woman'],[],it,dataset_women_implied
266.0,"""Tu ci fai morire"" Elodie si toglie tutto Anche la dignità",['Se una donna mostra il suo corpo nudo è segno si una perdità di dignità'],['woman'],[],it,dataset_women_implied
268.0,"""Tu ci fai morire"" Elodie si toglie tutto Era meglio la Pozzi, non cantava ma .... il mestiere è lo stesso",['Una donna che si mostar nuda è essenzialmente una craetrice di contenuti per adulti'],['woman'],[],it,dataset_women_implied
278.0,"""Tu ci fai morire"" Elodie si toglie tutto La bellezza è tutta un'altra cosa",['Una donna che si mostra nuda non è bella.'],['woman'],[],it,dataset_women_implied
295.0,"""Tu ci fai morire"" Elodie si toglie tutto Povera donna meglio che comincia o continua fare questo più antico mestiere di donne.",['La nudità e la prostituzione sono equivalenti'],['woman'],[],it,dataset_women_implied
296.0,"""Tu ci fai morire"" Elodie si toglie tutto Allora se ti spogli significa che hai un cervello vuoto.per aprire nn serve spogliarsi se sei intelligente.nn serve spogliarsi ma PERCHEEEEE sei una artista nn hai bisogni di spogliarti per dimostrare il tuo.talento.ma per favore.oggi se nn ti spogli nn sei nessuno.dignita' zero",['Una donna che si mostra nuda non è intelligente'],['woman'],[],it,dataset_women_implied
300.0,"""Tu ci fai morire"" Elodie si toglie tutto E il suo . Lui ..che ne pensa????O NoN.PENSA..?.","['Una donna che si mostra nuda, fa un torto al suo compagno uomo']",['woman'],[],it,dataset_women_implied
311.0,Spunta l'audio choc di Giulia. E si spiega tutto: ascoltarla fa male al cuore (VIDEO) E ha continuato a salirci in macchina,['Una vittima è responsabile della violenza nei suoi confronti se sale in macchina con il suo carnefice.'],['woman'],[],it,dataset_women_implied
313.0,"Nelle Marche Fratelli d'Italia dice no all'aborto: ""Senza nascite ci sarà una sostituzione etnica"" Cominciate a fare figli e non a prendere cani!",['Le donne non fanno più figli perché fanno da genitore ai propri animali.'],['woman'],[],it,dataset_women_implied
317.0,"Sylvester Stallone voleva un altro cane ma la moglie non lo voleva, così ha coperto il tatuaggio col volto della moglie con quello del suo nuovo cane. voi quante differenze avete trovato?",['La moglie di Stallone è brutta'],['woman'],[],it,dataset_women_implied
319.0,Post muto: (foto di Diletta Leotta) Io vedo solo un bidone della plastica,['Una donna che si serve di chirurgia plastica è brutta.'],['woman'],[],it,dataset_women_implied
321.0,"Post muto: (foto di Diletta Leotta) Stavo guardando su Instagram Dua Lipa e Margot Robbie e la loro superba bellezza... e poi, apro FB e mi trovo la donna di plastica in primo piano. Vabbuò.",['Una donna che si serve di chirurgia plastica è brutta.'],['woman'],[],it,dataset_women_implied
328.0,Post muto: (foto di Diletta Leotta) Ma è biodegradabile?,['Una donna che subisce interventi di chirurgia plastica è da deumanizzare'],['woman'],[],it,dataset_women_implied
333.0,"Primarie PD, Elly Schlein è la nuova segretaria Ma questa da dove esce ,ne manco bella",['Una donna che non è bella non può essere una segretaria'],['woman'],[],it,dataset_women_implied
334.0,"Primarie PD, Elly Schlein è la nuova segretaria Finalmente un po di bella gnocca anche tra le fila del PD",['Non ci sono mai state belle donne nel PD prima di Elly Schlein'],['woman'],[],it,dataset_women_implied
337.0,"Primarie PD, Elly Schlein è la nuova segretaria Caspita questa secondo me è una che sotto sotto ......","['se una politica è bella e donna, nasconde un aspetto selvaggio e libidinoso']",['woman'],[],it,dataset_women_implied
339.0,"Primarie PD, Elly Schlein è la nuova segretaria ...ora corri da un carrozziere, ma da uno bravo a modellare la ....""carrozzeria"".......anche l'occhio vuole la sua parte.",['Se una donna non è bella deve fare interventi di chirurgia plastica'],['woman'],[],it,dataset_women_implied
345.0,"Ragazza scomparsa da 4 giorni a Busto Arsizio, il telefono è spento. L'appello della mamma di Kimberly Bonvissuto: «Aiutatemi a ritrovarla». Forse doveva incontrare un ragazzo. Questo è uno degli esempi di madri ""moderne"" incapaci di essere delle madri, non insegnano alle figlie il modo di vestirsi il modo di comportarsi vedesi ragazzine in giro minorenni al giorno d oggi come si comportano e che stanno in giro fino a notte, e poi ci si lamenta che scompaiono o succedono le cose, ci vogliono i padri come una volta che controllino dove vanno le figlie non le madri d oggi che fanno le amiche apposta di fare il genitori.",['La scomparsa delle ragazze e la possibile violenza nei loro confronti è colpa delle madri che non hanno insegnato loro il pudore e dei padri che non le controllano abbastanza.'],['woman'],[],it,dataset_women_implied
347.0,Nasce la rivolta delle chiavi per dire no alla violenza: “L’assassino vive in casa” Ma avete visto le prime file delle manifestanti con Elena? Tutte fluide e zitelle,['Solo le donne che non sono romanticamente e sessualmente legate agli uomini manifestano contro la violenza domestica'],['woman'],[],it,dataset_women_implied
351.0,Nasce la rivolta delle chiavi per dire no alla violenza: “L’assassino vive in casa” Può essere visto come messaggio subliminale! CHIAVATECI Ma iat a fatgà,"[""Le manifestazioni contro il femminicidio sono solo un modo per attirare l'attenzione verso di sé""]",['woman'],[],it,dataset_women_implied
352.0,Nasce la rivolta delle chiavi per dire no alla violenza: “L’assassino vive in casa” Mi sono sempre chiesto cosa porta un uomo a voler picchiare una donna… adesso mi è chiaro,"['Se una donna non esibisce comportamenti accettati dagli uomini, la violenza nei suoi confronti è giustificata.']",['woman'],[],it,dataset_women_implied
354.0,"La dipendente di McDonald’s che ha salvato una ragazza dallo stupro: “Mi ha fatto il segnale antiviolenza e ho capito subito"" La cosa rischia di degenerare, qualsiasi donna arrabbiata col mondo potrebbe rovinare la vita ad un uomo innocente.",['La denuncia contro il femminicidio è potenzialemente deleteria per gli uomini'],['woman'],[],it,dataset_women_implied
355.0,"“Il discorso di Elena Cecchettin è un bignami. In due minuti ha detto tutto”. Così Claudio Amendola ha commentato le parole della sorella di Giulia Cecchettin, l’ennesima vittima di femminicidio. Magari ci fosse il patriarcato",['Chi denuncia la sistemica violenza contro le donne combatte contro un problema che non esiste'],['woman'],[],it,dataset_women_implied
358.0,"“Il discorso di Elena Cecchettin è un bignami. In due minuti ha detto tutto”. Così Claudio Amendola ha commentato le parole della sorella di Giulia Cecchettin, l’ennesima vittima di femminicidio. però la donna di oggi si deve fare più furba",['Le donne sono vittime di violenza perché provocano gli uomini.'],['woman'],[],it,dataset_women_implied
